occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Project management specialist,Human resources manager,47.3,76.5,7.50,0.00,-3.75,3.75,3.61
Purchasing manager,Public relations manager,47.7,66.4,0.00,0.00,0.00,0.00,0.00
Management analyst,Human resources manager,46.6,76.5,0.00,0.00,3.75,0.00,0.00
Architectural and engineering manager,Marketing manager,12.8,62.4,0.00,0.00,-1.25,0.00,0.00
Financial and investment analyst,Financial manager,43.9,56.2,5.00,0.00,-2.50,2.50,2.44
Project management specialist,Human resources worker,47.3,76.5,25.00,0.00,5.00,12.50,11.88
Facilities manager,Human resources manager,23.4,76.5,2.50,0.00,-3.75,1.25,1.20
Architectural and engineering manager,Training and development specialist,12.8,56.7,0.00,0.00,1.25,0.00,0.00
Training and development manager,Marketing specialist,48.0,61.7,0.00,0.00,-1.25,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,0.00,0.00,1.25,0.00,0.00
Architectural and engineering manager,Human resources manager,12.8,76.5,2.50,0.00,-5.00,1.25,1.19
Management analyst,Human resources worker,46.6,76.5,25.00,0.00,10.00,12.50,11.25
Training and development manager,Human resources worker,48.0,76.5,80.00,0.00,5.00,40.00,38.00
Project management specialist,Operations research analyst,47.3,55.0,0.00,0.00,-11.25,0.00,0.00
Project management specialist,Financial manager,47.3,56.2,0.00,0.00,-10.00,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,10.00,0.00,5.00,5.00,4.75
Facilities manager,Marketing manager,23.4,62.4,0.00,0.00,-1.25,0.00,0.00
Facilities manager,Administrative services manager,23.4,74.0,0.00,0.00,2.50,0.00,0.00
Sales manager,Administrative services manager,33.1,74.0,0.00,0.00,0.00,0.00,0.00
Management analyst,Administrative services manager,46.6,74.0,0.00,0.00,2.50,0.00,0.00
Purchasing manager,Human resources worker,47.7,76.5,0.00,0.00,0.00,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,0.00,0.00,1.25,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,0.00,0.00,-3.75,0.00,0.00
Financial and investment analyst,Training and development specialist,43.9,56.7,2.50,0.00,2.50,1.25,1.22
Facilities manager,Public relations manager,23.4,66.4,0.00,0.00,-3.75,0.00,0.00
Sales manager,Training and development specialist,33.1,56.7,0.00,0.00,6.25,0.00,0.00
Financial and investment analyst,Administrative services manager,43.9,74.0,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Financial manager,12.8,56.2,5.00,0.00,-7.50,2.50,2.31
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,0.00,0.00,-16.25,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,2.50,0.00,1.52,1.25,1.23
Management analyst,Accountant,46.6,57.0,0.00,0.00,1.25,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,2.50,0.00,5.00,1.25,1.19
Facilities manager,Social and community service manager,23.4,71.7,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Administrative services manager,47.7,74.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,2.50,0.00,-1.25,1.25,1.23
Operation manager,Financial manager,37.1,56.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,32.50,0.00,12.50,16.25,14.22
Sales manager,Insurance sales agent,33.1,54.9,5.00,0.00,3.23,2.50,2.42
Architectural and engineering manager,Marketing specialist,12.8,61.7,0.00,0.00,-2.50,0.00,0.00
Postsecondary teacher,Secondary school teacher,46.6,56.9,0.00,0.00,0.00,0.00,0.00
Facilities manager,Human resources worker,23.4,76.5,10.00,0.00,3.75,5.00,4.81
Software developer,Marketing specialist,20.2,61.7,0.00,2.50,12.50,1.25,1.09
Industrial production manager,Marketing manager,19.1,62.4,0.00,0.00,0.00,0.00,0.00
Facilities manager,Training and development specialist,23.4,56.7,0.00,0.00,1.25,0.00,0.00
Software developer,Operations research analyst,20.2,55.0,0.00,0.00,3.75,0.00,0.00
Web and digital interface designer,Marketing specialist,42.7,61.7,10.00,0.00,-3.75,5.00,4.81
Information security analyst,Administrative services manager,19.3,74.0,5.00,0.00,-1.25,2.50,2.47
Industrial production manager,Operations research analyst,19.1,55.0,2.50,0.00,-1.25,1.25,1.23
Facilities manager,Financial manager,23.4,56.2,2.50,0.00,-3.75,1.25,1.20
Financial and investment analyst,Marketing manager,43.9,62.4,2.50,0.00,1.25,1.25,1.23
Industrial production manager,Public relations manager,19.1,66.4,0.00,0.00,2.50,0.00,0.00
Project management specialist,Public relations specialist,47.3,76.2,2.50,0.00,-7.50,1.25,1.16
Industrial production manager,Administrative services manager,19.1,74.0,0.00,0.00,-2.50,0.00,0.00
Facilities manager,Marketing specialist,23.4,61.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Marketing specialist,43.9,61.7,5.00,0.00,2.50,2.50,2.44
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,48.15,-1.82,24.07,23.64
Operation manager,Marketing manager,37.1,62.4,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,2.50,0.00,2.50,1.25,1.22
Purchasing manager,Accountant,47.7,57.0,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Public relations manager,43.9,66.4,5.00,0.00,2.50,2.50,2.44
Chemical engineer,Medical scientist,21.6,51.8,0.00,63.16,-8.97,31.58,28.74
Operation manager,Human resources manager,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,35.00,0.00,5.00,17.50,16.62
Operation manager,Public relations manager,37.1,66.4,0.00,0.00,0.00,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,72.50,0.00,1.25,36.25,35.80
Financial and investment analyst,Human resources manager,43.9,76.5,7.50,0.00,3.75,3.75,3.61
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,0.00,0.00,1.25,0.00,0.00
Web developer,Graphic designer,19.4,54.7,0.00,18.92,-3.90,9.46,9.09
Purchasing manager,Social and community service manager,47.7,71.7,0.00,0.00,2.50,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,0.00,40.54,0.00,20.27,20.27
Dentist,Dental hygienist,39.5,95.7,21.05,0.00,19.51,10.53,8.47
Software quality tester,Operations research analyst,44.1,55.0,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Graphic designer,42.7,54.7,0.00,0.00,-3.90,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,5.00,0.00,1.25,2.50,2.47
Software developer,Graphic designer,20.2,54.7,0.00,21.62,-1.30,10.81,10.67
Architectural and engineering manager,Social and community service manager,12.8,71.7,0.00,0.00,0.00,0.00,0.00
Web and digital interface designer,Operations research analyst,42.7,55.0,7.50,0.00,-8.75,3.75,3.42
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,75.00,0.00,13.75,37.50,32.34
Architectural and engineering manager,Operations research analyst,12.8,55.0,0.00,0.00,-6.25,0.00,0.00
Operation manager,Social and community service manager,37.1,71.7,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,2.50,0.00,0.00,1.25,1.25
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,25.00,0.00,1.47,12.50,12.32
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,2.50,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,0.00,-1.25,0.00,0.00
Building cleaner,Housekeeping cleaner,38.7,88.4,0.00,15.00,5.48,7.50,7.09
Postsecondary teacher,School psychologist,46.6,87.9,62.50,0.00,4.17,31.25,29.95
Industrial production manager,Accountant,19.1,57.0,17.50,2.50,7.50,10.00,9.25
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,5.00,0.00,2.50,2.50
Facilities manager,Social and human service assistant,23.4,75.3,0.00,0.00,0.00,0.00,0.00
Chemical technician,Medical scientist,35.0,51.8,0.00,34.21,-12.12,17.11,15.03
Counter and rental clerk,Order clerk,38.7,58.3,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,0.00,0.00,0.00,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,0.00,37.84,-3.08,18.92,18.34
Cost estimator,Accountant,17.7,57.0,5.00,5.00,-5.00,5.00,4.75
Postsecondary teacher,Teaching assistant,46.6,79.5,62.50,0.00,2.50,31.25,30.47
Food service manager,Food preparation worker,46.7,58.7,10.00,0.00,2.50,5.00,4.88
Operation manager,Accountant,37.1,57.0,2.50,0.00,0.00,1.25,1.25
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,28.57,0.00,-3.92,14.29,13.73
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,10.71,0.00,-4.00,5.36,5.14
Software developer,Advertising sales agent,20.2,52.7,5.00,0.00,9.09,2.50,2.27
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,36.11,25.93,-3.17,31.02,30.03
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,0.00,0.00,-3.75,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,0.00,28.95,-3.85,14.47,13.92
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,3.57,0.00,-1.47,1.79,1.76
Property assessor,Accountant,34.2,57.0,0.00,2.50,1.25,1.25,1.23
Postsecondary teacher,Special education teacher,46.6,86.6,10.00,0.00,5.56,5.00,4.72
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,0.00,0.00,0.00,0.00
Painter,Artist,10.4,51.6,2.86,2.50,0.00,2.68,2.68
Software developer,Accountant,20.2,57.0,50.00,10.00,10.00,30.00,27.00
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,2.50,0.00,0.00,1.25,1.25
Operation manager,Compliance officer,37.1,51.8,0.00,0.00,0.00,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,0.00,26.32,10.00,13.16,11.84
Materials engineer,Biological scientist,13.5,55.0,0.00,10.81,-1.30,5.41,5.34
Web and digital interface designer,Advertising sales agent,42.7,52.7,45.00,0.00,-3.03,22.50,21.82
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,17.50,0.00,-2.56,8.75,8.53
Property assessor,Tax preparer,34.2,66.3,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,0.00,0.00,0.00,0.00,0.00
Operation manager,Public relations specialist,37.1,76.2,2.50,0.00,1.25,1.25,1.23
Property assessor,Real estate broker,34.2,57.0,0.00,10.00,15.00,5.00,4.25
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,3.57,0.00,10.71,1.79,1.59
Software developer,Insurance claims and policy processing clerk,20.2,80.1,0.00,0.00,8.97,0.00,0.00
Information security analyst,Insurance underwriter,19.3,56.9,5.00,0.00,-12.50,2.50,2.19
Information security analyst,Accountant,19.3,57.0,20.00,0.00,8.75,10.00,9.12
Web developer,Advertising sales agent,19.4,52.7,2.50,0.00,-4.55,1.25,1.19
Postsecondary teacher,Public relations specialist,46.6,76.2,22.50,0.00,-1.25,11.25,11.11
Computer support specialist,Customer service representative,26.2,65.3,7.50,0.00,-7.35,3.75,3.47
Software developer,Customer service representative,20.2,65.3,2.50,42.86,1.47,22.68,22.35
Chemists and materials scientist,Biological scientist,36.0,55.0,0.00,8.11,5.80,4.05,3.82
Surgeon,Medical scientist,20.0,51.8,3.23,0.00,4.35,1.61,1.54
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,37.50,0.00,5.00,18.75,17.81
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,10.00,0.00,3.17,5.00,4.84
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,22.50,0.00,-6.25,11.25,10.55
Information security analyst,Executive secretary,19.3,90.0,17.50,0.00,14.06,8.75,7.52
Property assessor,Loan officer,34.2,51.6,0.00,0.00,11.39,0.00,0.00
Software developer,Insurance sales agent,20.2,54.9,15.00,0.00,3.23,7.50,7.26
Lawyer,Accountant,39.5,57.0,70.00,0.00,8.75,35.00,31.94
Information security analyst,Social and community service manager,19.3,71.7,5.00,0.00,5.00,2.50,2.38
Information security analyst,Public relations specialist,19.3,76.2,12.50,0.00,2.50,6.25,6.09
Software developer,Public relations specialist,20.2,76.2,0.00,0.00,17.50,0.00,0.00
Cook,Baker,39.8,65.5,2.50,30.00,2.50,16.25,15.84
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,80.56,0.00,-1.69,40.28,39.60
Postsecondary teacher,Social and human service assistant,46.6,75.3,22.50,0.00,1.25,11.25,11.11
Lawyer,Legal secretary,39.5,96.4,52.50,0.00,36.23,26.25,16.74
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,68.18,5.00,6.45,36.59,34.23
Chemical technician,Miscellaneous health technician,35.0,72.7,0.00,0.00,0.00,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,0.00,0.00,6.25,0.00,0.00
Mechanical engineer,Biological scientist,10.1,55.0,2.50,67.57,3.90,35.03,33.67
Web developer,Customer service representative,19.4,65.3,5.00,42.86,8.82,23.93,21.82
Web and digital interface designer,Customer service representative,42.7,65.3,45.00,0.00,1.47,22.50,22.17
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,0.00,2.50,1.25,1.25,1.23
Personal financial advisor,Loan officer,32.6,51.6,0.00,0.00,3.80,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,5.56,0.00,0.00,2.78,2.78
Software quality tester,Customer service representative,44.1,65.3,0.00,25.00,-5.88,12.50,11.76
Postsecondary teacher,Insurance underwriter,46.6,56.9,22.50,0.00,-2.50,11.25,10.97
Web and digital interface designer,Social and community service manager,42.7,71.7,32.50,0.00,2.50,16.25,15.84
Software developer,Insurance underwriter,20.2,56.9,0.00,0.00,6.25,0.00,0.00
Property assessor,Insurance sales agent,34.2,54.9,0.00,0.00,1.61,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,0.00,18.92,-3.90,9.46,9.09
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,0.00,0.00,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,0.00,0.00,0.00,0.00,0.00
Lawyer,Insurance underwriter,39.5,56.9,47.50,0.00,-1.25,23.75,23.45
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,82.50,0.00,1.59,41.25,40.60
Database administrator,Executive secretary,30.8,90.0,7.50,29.17,21.88,18.33,14.32
Lawyer,Loan officer,39.5,51.6,5.00,0.00,0.00,2.50,2.50
Postsecondary teacher,Mental health counselor,46.6,74.6,37.50,0.00,6.25,18.75,17.58
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,61.11,0.00,2.63,30.56,29.75
Occupational health and safety specialist,Order clerk,17.9,58.3,17.50,3.12,2.78,10.31,10.03
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,100.00,0.00,-8.06,50.00,45.97
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,27.78,0.00,6.25,13.89,13.02
Cost estimator,Graphic designer,17.7,54.7,0.00,27.03,1.30,13.51,13.34
Web and digital interface designer,Insurance sales agent,42.7,54.9,55.00,0.00,3.23,27.50,26.61
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,2.50,0.00,1.25,1.25,1.23
Software quality tester,Advertising sales agent,44.1,52.7,0.00,0.00,-3.03,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,0.00,0.00,-6.25,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,17.50,0.00,3.75,8.75,8.42
Counter and rental clerk,Billing and posting clerk,38.7,91.4,0.00,0.00,0.00,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,2.50,0.00,1.25,1.25,1.23
Web and digital interface designer,Public relations specialist,42.7,76.2,32.50,0.00,3.75,16.25,15.64
Photographer,Artist,48.5,51.6,40.00,35.00,0.00,37.50,37.50
Database administrator,Compliance officer,30.8,51.8,5.00,0.00,6.25,2.50,2.34
Chief executive,Executive secretary,30.6,90.0,47.50,0.00,29.69,23.75,16.70
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,22.22,0.00,-6.45,11.11,10.39
Cost estimator,Advertising sales agent,17.7,52.7,2.50,0.00,-1.52,1.25,1.23
Surgeon,Physician assistant,20.0,68.8,3.23,0.00,4.23,1.61,1.54
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,33.33,14.81,11.11,24.07,21.40
Web developer,Insurance sales agent,19.4,54.9,5.00,0.00,1.61,2.50,2.46
Cost estimator,Public relations specialist,17.7,76.2,5.00,0.00,-1.25,2.50,2.47
Logistician,Compliance officer,38.7,51.8,0.00,0.00,0.00,0.00,0.00
Mechanical engineer,Medical scientist,10.1,51.8,5.00,73.68,-2.56,39.34,38.33
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,82.50,0.00,1.52,41.25,40.62
Property assessor,Lodging manager,34.2,61.6,0.00,5.00,11.25,2.50,2.22
Software quality tester,Insurance sales agent,44.1,54.9,0.00,0.00,-11.29,0.00,0.00
Wastewater treatment system operator,Filling machine operator,7.3,57.3,0.00,0.00,0.00,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,4.55,15.00,6.45,9.77,9.14
Computer systems manager,Compliance officer,27.7,51.8,12.50,0.00,-5.00,6.25,5.94
Database administrator,File Clerk,30.8,76.0,0.00,0.00,7.69,0.00,0.00
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,0.00,10.00,0.00,5.00,5.00
Database administrator,Billing and posting clerk,30.8,91.4,2.50,0.00,1.59,1.25,1.23
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,0.00,0.00,0.00,0.00,0.00
Property assessor,Executive secretary,34.2,90.0,0.00,62.50,25.00,31.25,23.44
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,100.00,0.00,50.00,50.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,2.50,0.00,0.00,1.25,1.25
Database administrator,Receptionist,30.8,89.1,12.50,3.57,22.06,8.04,6.26
Personal financial advisor,Mental health counselor,32.6,74.6,5.00,2.50,-1.25,3.75,3.70
Cost estimator,Executive secretary,17.7,90.0,10.00,25.00,12.50,17.50,15.31
Cost estimator,Insurance sales agent,17.7,54.9,2.50,0.00,-4.84,1.25,1.19
Cost estimator,Tax preparer,17.7,66.3,2.50,0.00,-1.30,1.25,1.23
Cost estimator,Real estate broker,17.7,57.0,2.50,15.00,0.00,8.75,8.75
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,50.00,0.00,7.69,25.00,23.08
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,75.00,0.00,-10.34,37.50,33.62
Personal financial advisor,Real estate broker,32.6,57.0,0.00,17.50,-2.50,8.75,8.53
Lawyer,Public relations specialist,39.5,76.2,60.00,0.00,18.75,30.00,24.38
Materials engineer,Medical appliance technician,13.5,58.9,0.00,10.00,-1.25,5.00,4.94
Database administrator,Legal secretary,30.8,96.4,20.00,10.34,18.84,15.17,12.31
Cost estimator,Loan officer,17.7,51.6,0.00,0.00,-2.53,0.00,0.00
Chemical technician,Pharmacy technician,35.0,79.3,0.00,69.23,12.20,34.62,30.39
Chemical technician,Medical appliance technician,35.0,58.9,0.00,0.00,0.00,0.00,0.00
Web developer,Receptionist,19.4,89.1,17.50,7.14,19.12,12.32,9.97
Chief executive,Compliance officer,30.6,51.8,5.00,0.00,6.25,2.50,2.34
Counter and rental clerk,File Clerk,38.7,76.0,0.00,0.00,0.00,0.00,0.00
Director,Editor,43.6,56.6,0.00,12.50,-1.25,6.25,6.17
Software quality tester,Loan interviewer,44.1,76.9,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,52.50,15.00,28.75,33.75,24.05
Counter and rental clerk,Postal service clerk,38.7,54.1,12.50,0.00,-8.57,6.25,5.71
Food service manager,Social and human service assistant,46.7,75.3,52.50,0.00,3.75,26.25,25.27
Actor,Artist,47.0,51.6,0.00,60.00,-2.50,30.00,29.25
Computer systems manager,Executive secretary,27.7,90.0,37.50,16.67,29.69,27.08,19.04
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,14.81,0.00,1.69,7.41,7.28
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,0.00,0.00,0.00,0.00
Food service manager,Medical and health services manager,46.7,71.8,55.00,77.50,3.75,66.25,63.77
Personal financial advisor,Tax preparer,32.6,66.3,5.00,0.00,-2.60,2.50,2.44
Computer systems manager,Loan officer,27.7,51.6,5.00,0.00,-10.13,2.50,2.25
Personal financial advisor,Fundraiser,32.6,74.9,0.00,0.00,0.00,0.00,0.00
Database administrator,Loan officer,30.8,51.6,0.00,0.00,5.06,0.00,0.00
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,3.70,17.50,-2.99,10.60,10.29
Software quality tester,Public relations specialist,44.1,76.2,0.00,0.00,2.50,0.00,0.00
Chemical technician,Medical assistant,35.0,88.8,0.00,47.62,14.29,23.81,20.41
Database administrator,Customer service representative,30.8,65.3,7.50,7.14,-4.41,7.32,7.00
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,62.50,0.00,8.97,31.25,28.45
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,17.50,0.00,0.00,8.75,8.75
Database administrator,Advertising sales agent,30.8,52.7,5.00,0.00,-1.52,2.50,2.46
Mechanical engineer,Filling machine operator,10.1,57.3,20.00,85.00,0.00,52.50,52.50
Cutting worker,Filling machine operator,31.1,57.3,12.50,0.00,-2.50,6.25,6.09
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,0.00,6.82,0.00,0.00
Counter and rental clerk,Cashier,38.7,69.8,6.25,0.00,5.77,3.12,2.94
Emergency medical technician,Veterinary technician,39.4,89.9,11.11,0.00,-30.00,5.56,3.89
Computer programmer,Graphic designer,21.5,54.7,10.00,8.11,-2.60,9.05,8.82
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,4.55,59.26,-2.04,31.90,31.25
Computer systems manager,Legal secretary,27.7,96.4,35.00,10.34,20.29,22.67,18.07
Computer support specialist,Receptionist,26.2,89.1,27.50,3.57,14.71,15.54,13.25
Boiler operator,Filling machine operator,7.1,57.3,0.00,0.00,5.41,0.00,0.00
Counter and rental clerk,Receptionist,38.7,89.1,31.25,0.00,6.82,15.62,14.56
Web developer,Loan interviewer,19.4,76.9,2.50,8.00,-1.54,5.25,5.17
Dentist,Dental assistant,39.5,92.8,21.05,0.00,17.65,10.53,8.67
Lawyer,Real estate broker,39.5,57.0,95.00,25.00,1.25,60.00,59.25
Logistician,Loan officer,38.7,51.6,0.00,0.00,0.00,0.00,0.00
Lawyer,Mental health counselor,39.5,74.6,90.00,2.50,2.50,46.25,45.09
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,0.00,0.00,16.67,0.00,0.00
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,20.00,0.00,-9.52,10.00,9.05
Mechanical engineer,Medical appliance technician,10.1,58.9,5.00,40.00,-10.00,22.50,20.25
Surgeon,Surgical technologist,20.0,76.9,9.68,0.00,8.11,4.84,4.45
Electrical and electronics engineer,Medical scientist,11.6,51.8,36.36,94.74,5.63,65.55,61.86
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,25.00,70.00,32.50,47.50,32.06
Surgeon,Biological scientist,20.0,55.0,38.71,2.70,1.47,20.71,20.40
Director,Artist,43.6,51.6,2.50,55.00,0.00,28.75,28.75
Occupational health and safety specialist,Customer service representative,17.9,65.3,82.50,0.00,-1.47,41.25,40.64
Computer support specialist,Public safety telecommunicator,26.2,78.2,2.50,50.00,1.28,26.25,25.91
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,72.50,0.00,11.11,36.25,32.22
Logistician,Paralegal,38.7,83.0,0.00,0.00,-2.50,0.00,0.00
Postal service mail carrier,Postal service clerk,34.7,54.1,20.83,0.00,-2.33,10.42,10.17
Printing press operator,Sewing machine operator,24.7,70.7,5.00,45.00,11.25,25.00,22.19
Web developer,Real estate broker,19.4,57.0,10.00,35.00,5.00,22.50,21.37
Construction manager,Real estate broker,10.6,57.0,70.00,25.00,25.00,47.50,35.62
