occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Financial and investment analyst,Financial manager,43.9,56.2,37.50,0.00,-6.25,18.75,17.58
Project management specialist,Human resources worker,47.3,76.5,25.00,0.00,8.75,12.50,11.41
Facilities manager,Human resources manager,23.4,76.5,5.00,52.50,15.00,28.75,24.44
Architectural and engineering manager,Training and development specialist,12.8,56.7,52.50,2.50,6.25,27.50,25.78
Training and development manager,Marketing specialist,48.0,61.7,7.50,0.00,-1.25,3.75,3.70
Architectural and engineering manager,Administrative services manager,12.8,74.0,55.00,35.00,27.50,45.00,32.62
Architectural and engineering manager,Human resources manager,12.8,76.5,67.50,0.00,5.00,33.75,32.06
Management analyst,Human resources worker,46.6,76.5,87.50,0.00,5.00,43.75,41.56
Training and development manager,Human resources worker,48.0,76.5,25.00,0.00,3.75,12.50,12.03
Project management specialist,Operations research analyst,47.3,55.0,0.00,17.50,3.75,8.75,8.42
Project management specialist,Financial manager,47.3,56.2,0.00,2.50,1.25,1.25,1.23
Sales manager,Human resources worker,33.1,76.5,27.50,0.00,11.25,13.75,12.20
Facilities manager,Marketing manager,23.4,62.4,7.50,22.50,8.75,15.00,13.69
Facilities manager,Administrative services manager,23.4,74.0,0.00,92.50,5.00,46.25,43.94
Sales manager,Administrative services manager,33.1,74.0,0.00,15.00,6.25,7.50,7.03
Management analyst,Administrative services manager,46.6,74.0,2.50,0.00,-1.25,1.25,1.23
Purchasing manager,Human resources worker,47.7,76.5,0.00,0.00,0.00,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,27.50,0.00,11.25,13.75,12.20
Architectural and engineering manager,Public relations manager,12.8,66.4,67.50,2.50,2.50,35.00,34.12
Financial and investment analyst,Training and development specialist,43.9,56.7,60.00,0.00,1.25,30.00,29.62
Facilities manager,Public relations manager,23.4,66.4,7.50,60.00,6.25,33.75,31.64
Sales manager,Training and development specialist,33.1,56.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Administrative services manager,43.9,74.0,57.50,0.00,5.00,28.75,27.31
Architectural and engineering manager,Financial manager,12.8,56.2,60.00,10.00,3.75,35.00,33.69
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,2.50,2.50,0.00,2.50,2.50
Sales manager,Advertising sales agent,33.1,52.7,5.00,0.00,0.00,2.50,2.50
Management analyst,Accountant,46.6,57.0,7.50,0.00,-1.25,3.75,3.70
Industrial production manager,Human resources manager,19.1,76.5,20.00,2.50,3.75,11.25,10.83
Facilities manager,Social and community service manager,23.4,71.7,7.50,0.00,1.25,3.75,3.70
Purchasing manager,Administrative services manager,47.7,74.0,0.00,15.00,8.75,7.50,6.84
Industrial production manager,Financial manager,19.1,56.2,30.00,62.50,7.50,46.25,42.78
Operation manager,Financial manager,37.1,56.2,2.50,20.00,3.75,11.25,10.83
Industrial production manager,Human resources worker,19.1,76.5,30.00,0.00,7.50,15.00,13.88
Sales manager,Insurance sales agent,33.1,54.9,15.00,0.00,1.61,7.50,7.38
Architectural and engineering manager,Marketing specialist,12.8,61.7,70.00,0.00,3.75,35.00,33.69
Postsecondary teacher,Secondary school teacher,46.6,56.9,65.00,0.00,-4.29,32.50,31.11
Facilities manager,Human resources worker,23.4,76.5,2.50,20.00,3.75,11.25,10.83
Software developer,Marketing specialist,20.2,61.7,47.50,7.50,13.75,27.50,23.72
Industrial production manager,Marketing manager,19.1,62.4,40.00,2.50,5.00,21.25,20.19
Facilities manager,Training and development specialist,23.4,56.7,0.00,50.00,-1.25,25.00,24.69
Software developer,Operations research analyst,20.2,55.0,20.00,37.50,3.75,28.75,27.67
Web and digital interface designer,Marketing specialist,42.7,61.7,62.50,0.00,1.25,31.25,30.86
Information security analyst,Administrative services manager,19.3,74.0,42.50,45.00,-1.25,43.75,43.20
Industrial production manager,Operations research analyst,19.1,55.0,20.00,77.50,6.25,48.75,45.70
Facilities manager,Financial manager,23.4,56.2,7.50,87.50,-1.25,47.50,46.91
Financial and investment analyst,Marketing manager,43.9,62.4,92.50,0.00,2.50,46.25,45.09
Industrial production manager,Public relations manager,19.1,66.4,30.00,15.00,8.75,22.50,20.53
Project management specialist,Public relations specialist,47.3,76.2,12.50,0.00,5.00,6.25,5.94
Industrial production manager,Administrative services manager,19.1,74.0,7.50,65.00,22.50,36.25,28.09
Facilities manager,Marketing specialist,23.4,61.7,7.50,10.00,2.50,8.75,8.53
Financial and investment analyst,Marketing specialist,43.9,61.7,95.00,0.00,1.25,47.50,46.91
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,11.11,5.45,5.56,5.25
Operation manager,Marketing manager,37.1,62.4,10.00,0.00,0.00,5.00,5.00
Industrial production manager,Training and development specialist,19.1,56.7,15.00,20.00,8.75,17.50,15.97
Purchasing manager,Accountant,47.7,57.0,0.00,10.00,-2.50,5.00,4.88
Financial and investment analyst,Insurance underwriter,43.9,56.9,75.00,0.00,6.25,37.50,35.16
Financial and investment analyst,Public relations manager,43.9,66.4,72.50,0.00,0.00,36.25,36.25
Chemical engineer,Medical scientist,21.6,51.8,2.50,71.05,-2.56,36.78,35.83
Operation manager,Human resources manager,37.1,76.5,12.50,0.00,3.75,6.25,6.02
Architectural and engineering manager,Human resources worker,12.8,76.5,82.50,0.00,7.50,41.25,38.16
Operation manager,Public relations manager,37.1,66.4,2.50,2.50,2.50,2.50,2.44
Training and development manager,Social and community service manager,48.0,71.7,7.50,0.00,1.25,3.75,3.70
Financial and investment analyst,Accountant,43.9,57.0,72.50,0.00,-2.50,36.25,35.34
Financial and investment analyst,Human resources manager,43.9,76.5,85.00,0.00,7.50,42.50,39.31
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,10.00,0.00,5.13,5.00,4.74
Purchasing manager,Training and development specialist,47.7,56.7,0.00,2.50,1.25,1.25,1.23
Web developer,Graphic designer,19.4,54.7,25.00,32.43,6.49,28.72,26.85
Purchasing manager,Social and community service manager,47.7,71.7,2.50,0.00,0.00,1.25,1.25
Chemical engineer,Biological scientist,21.6,55.0,0.00,29.73,-1.30,14.86,14.67
Dentist,Dental hygienist,39.5,95.7,28.95,33.33,39.02,31.14,18.99
Software quality tester,Operations research analyst,44.1,55.0,0.00,32.50,2.50,16.25,15.84
Web and digital interface designer,Graphic designer,42.7,54.7,30.00,5.41,1.30,17.70,17.47
Information security analyst,Training and development specialist,19.3,56.7,35.00,2.50,-3.75,18.75,18.05
Software developer,Graphic designer,20.2,54.7,57.50,29.73,5.19,43.61,41.35
Architectural and engineering manager,Social and community service manager,12.8,71.7,72.50,0.00,7.50,36.25,33.53
Web and digital interface designer,Operations research analyst,42.7,55.0,45.00,30.00,2.50,37.50,36.56
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,14.29,0.00,-2.56,7.14,6.96
Lawyer,Paralegal,39.5,83.0,62.50,0.00,21.25,31.25,24.61
Architectural and engineering manager,Operations research analyst,12.8,55.0,62.50,37.50,6.25,50.00,46.88
Operation manager,Social and community service manager,37.1,71.7,2.50,2.50,1.25,2.50,2.47
Industrial production manager,Social and community service manager,19.1,71.7,35.00,0.00,1.25,17.50,17.28
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,25.00,0.00,1.47,12.50,12.32
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,17.50,0.00,6.25,8.75,8.20
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,7.50,1.25,3.75,3.70
Building cleaner,Housekeeping cleaner,38.7,88.4,6.06,37.50,8.22,21.78,19.99
Postsecondary teacher,School psychologist,46.6,87.9,57.50,0.00,12.50,28.75,25.16
Industrial production manager,Accountant,19.1,57.0,32.50,40.00,3.75,36.25,34.89
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,40.00,1.25,20.00,19.75
Facilities manager,Social and human service assistant,23.4,75.3,7.50,7.50,1.25,7.50,7.41
Chemical technician,Medical scientist,35.0,51.8,0.00,55.26,-10.61,27.63,24.70
Counter and rental clerk,Order clerk,38.7,58.3,6.25,12.50,2.08,9.38,9.18
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,67.50,3.45,-1.45,35.47,34.96
Chemical technician,Biological scientist,35.0,55.0,0.00,16.22,-4.62,8.11,7.73
Cost estimator,Accountant,17.7,57.0,0.00,20.00,-8.75,10.00,9.12
Postsecondary teacher,Teaching assistant,46.6,79.5,32.50,0.00,1.25,16.25,16.05
Food service manager,Food preparation worker,46.7,58.7,7.50,40.00,3.75,23.75,22.86
Operation manager,Accountant,37.1,57.0,12.50,12.50,-3.75,12.50,12.03
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,4.35,1.96,2.17,2.13
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,7.14,0.00,0.00,3.57,3.57
Software developer,Advertising sales agent,20.2,52.7,50.00,23.08,16.67,36.54,30.45
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,52.78,55.56,12.70,54.17,47.29
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,1.52,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,0.00,0.00,0.00,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,5.00,100.00,3.85,52.50,50.48
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,46.43,0.00,1.47,23.21,22.87
Property assessor,Accountant,34.2,57.0,2.50,35.00,-15.00,18.75,15.94
Postsecondary teacher,Special education teacher,46.6,86.6,75.00,0.00,1.39,37.50,36.98
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,0.00,0.00,0.00,0.00
Painter,Artist,10.4,51.6,25.71,5.00,4.00,15.36,14.74
Software developer,Accountant,20.2,57.0,57.50,80.00,18.75,68.75,55.86
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,42.50,5.26,0.00,23.88,23.88
Operation manager,Compliance officer,37.1,51.8,0.00,32.50,6.25,16.25,15.23
Chemists and materials scientist,Medical scientist,36.0,51.8,0.00,47.37,-2.86,23.68,23.01
Materials engineer,Biological scientist,13.5,55.0,2.50,89.19,2.60,45.84,44.65
Web and digital interface designer,Advertising sales agent,42.7,52.7,62.50,0.00,3.03,31.25,30.30
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,65.00,13.16,15.38,39.08,33.07
Property assessor,Tax preparer,34.2,66.3,5.00,8.11,2.60,6.55,6.38
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,0.00,43.48,-2.56,21.74,21.18
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,7.14,0.00,0.00,3.57,3.57
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,46.43,0.00,-8.33,23.21,21.28
Operation manager,Public relations specialist,37.1,76.2,2.50,10.00,5.00,6.25,5.94
Property assessor,Real estate broker,34.2,57.0,2.50,0.00,-1.25,1.25,1.23
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,67.86,7.14,33.93,31.51
Software developer,Insurance claims and policy processing clerk,20.2,80.1,47.50,23.68,20.51,35.59,28.29
Information security analyst,Insurance underwriter,19.3,56.9,45.00,2.50,-1.25,23.75,23.45
Information security analyst,Accountant,19.3,57.0,60.00,42.50,-12.50,51.25,44.84
Web developer,Advertising sales agent,19.4,52.7,52.50,19.23,19.70,35.87,28.80
Postsecondary teacher,Public relations specialist,46.6,76.2,35.00,12.50,10.00,23.75,21.38
Computer support specialist,Customer service representative,26.2,65.3,17.50,78.57,8.82,48.04,43.80
Software developer,Customer service representative,20.2,65.3,55.00,85.71,23.53,70.36,53.80
Chemists and materials scientist,Biological scientist,36.0,55.0,0.00,5.41,-1.45,2.70,2.66
Surgeon,Medical scientist,20.0,51.8,32.26,65.79,13.04,49.02,42.63
Operation manager,Insurance underwriter,37.1,56.9,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Social and community service manager,46.6,71.7,40.00,5.00,7.50,22.50,20.81
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,47.50,21.74,-1.59,34.62,34.07
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,90.00,52.50,1.25,71.25,70.36
Information security analyst,Executive secretary,19.3,90.0,40.00,29.17,18.75,34.58,28.10
Property assessor,Loan officer,34.2,51.6,2.50,2.56,-2.53,2.53,2.47
Software developer,Insurance sales agent,20.2,54.9,65.00,9.09,20.97,37.05,29.28
Lawyer,Accountant,39.5,57.0,62.50,22.50,-5.00,42.50,40.38
Information security analyst,Social and community service manager,19.3,71.7,75.00,0.00,0.00,37.50,37.50
Information security analyst,Public relations specialist,19.3,76.2,52.50,15.00,6.25,33.75,31.64
Software developer,Public relations specialist,20.2,76.2,50.00,52.50,23.75,51.25,39.08
Cook,Baker,39.8,65.5,90.00,80.00,2.50,85.00,82.88
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,19.44,8.70,0.00,14.07,14.07
Postsecondary teacher,Social and human service assistant,46.6,75.3,45.00,7.50,8.75,26.25,23.95
Lawyer,Legal secretary,39.5,96.4,70.00,0.00,26.09,35.00,25.87
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,22.73,0.00,-3.23,11.36,11.00
Chemical technician,Miscellaneous health technician,35.0,72.7,92.86,14.29,-18.37,53.57,43.73
Property assessor,Social and community service manager,34.2,71.7,10.00,0.00,2.50,5.00,4.88
Mechanical engineer,Biological scientist,10.1,55.0,35.00,100.00,3.90,67.50,64.87
Web developer,Customer service representative,19.4,65.3,55.00,85.71,25.00,70.36,52.77
Web and digital interface designer,Customer service representative,42.7,65.3,75.00,85.71,14.71,80.36,68.54
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,90.00,12.50,1.25,51.25,50.61
Personal financial advisor,Loan officer,32.6,51.6,30.00,0.00,-7.59,15.00,13.86
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,69.44,27.27,-4.26,48.36,46.30
Software quality tester,Customer service representative,44.1,65.3,25.00,85.71,5.88,55.36,52.10
Postsecondary teacher,Insurance underwriter,46.6,56.9,50.00,5.00,-3.75,27.50,26.47
Web and digital interface designer,Social and community service manager,42.7,71.7,75.00,0.00,6.25,37.50,35.16
Software developer,Insurance underwriter,20.2,56.9,50.00,67.50,23.75,58.75,44.80
Property assessor,Insurance sales agent,34.2,54.9,12.50,0.00,-3.23,6.25,6.05
Software quality tester,Graphic designer,44.1,54.7,27.50,43.24,-10.39,35.37,31.70
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,10.00,10.53,5.13,10.26,9.74
Chemical technician,Ophthalmic medical technician,35.0,73.7,96.43,54.55,0.00,75.49,75.49
Lawyer,Insurance underwriter,39.5,56.9,55.00,0.00,8.75,27.50,25.09
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,62.50,30.43,15.87,46.47,39.09
Database administrator,Executive secretary,30.8,90.0,17.50,79.17,37.50,48.33,30.21
Lawyer,Loan officer,39.5,51.6,62.50,0.00,2.53,31.25,30.46
Postsecondary teacher,Mental health counselor,46.6,74.6,85.00,0.00,1.25,42.50,41.97
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,8.33,30.43,5.08,19.38,18.40
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,47.22,5.00,-3.95,26.11,25.08
Occupational health and safety specialist,Order clerk,17.9,58.3,57.50,50.00,0.00,53.75,53.75
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,100.00,0.00,0.00,50.00,50.00
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,85.71,9.38,42.86,38.84
Cost estimator,Graphic designer,17.7,54.7,40.00,27.03,-2.60,33.51,32.64
Web and digital interface designer,Insurance sales agent,42.7,54.9,75.00,0.00,4.84,37.50,35.69
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,1.25,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,90.00,75.00,0.00,82.50,82.50
Software quality tester,Advertising sales agent,44.1,52.7,15.00,0.00,0.00,7.50,7.50
Software quality tester,Insurance underwriter,44.1,56.9,20.00,57.50,-6.25,38.75,36.33
Printing press operator,Filling machine operator,24.7,57.3,97.50,42.50,-3.75,70.00,67.38
Counter and rental clerk,Billing and posting clerk,38.7,91.4,0.00,8.70,-2.56,4.35,4.24
Web developer,Public relations specialist,19.4,76.2,55.00,57.50,27.50,56.25,40.78
Web and digital interface designer,Public relations specialist,42.7,76.2,65.00,20.00,11.25,42.50,37.72
Photographer,Artist,48.5,51.6,75.00,57.50,0.00,66.25,66.25
Database administrator,Compliance officer,30.8,51.8,2.50,75.00,12.50,38.75,33.91
Chief executive,Executive secretary,30.6,90.0,55.00,4.17,31.25,29.58,20.34
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,47.22,0.00,-12.90,23.61,20.56
Cost estimator,Advertising sales agent,17.7,52.7,2.50,0.00,1.52,1.25,1.23
Surgeon,Physician assistant,20.0,68.8,3.23,0.00,1.41,1.61,1.59
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,92.59,40.74,11.11,66.67,59.26
Web developer,Insurance sales agent,19.4,54.9,72.50,18.18,9.68,45.34,40.95
Cost estimator,Public relations specialist,17.7,76.2,2.50,7.50,1.25,5.00,4.94
Logistician,Compliance officer,38.7,51.8,0.00,77.50,2.50,38.75,37.78
Mechanical engineer,Medical scientist,10.1,51.8,37.50,100.00,5.13,68.75,65.22
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,100.00,0.00,3.03,50.00,48.48
Property assessor,Lodging manager,34.2,61.6,27.50,42.50,-11.25,35.00,31.06
Software quality tester,Insurance sales agent,44.1,54.9,52.50,4.55,1.61,28.52,28.06
Wastewater treatment system operator,Filling machine operator,7.3,57.3,65.00,85.00,0.00,75.00,75.00
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,4.55,100.00,0.00,52.27,52.27
Computer systems manager,Compliance officer,27.7,51.8,15.00,75.00,18.75,45.00,36.56
Database administrator,File Clerk,30.8,76.0,50.00,20.00,12.31,35.00,30.69
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,61.11,100.00,0.00,80.56,80.56
Database administrator,Billing and posting clerk,30.8,91.4,12.50,52.17,4.76,32.34,30.80
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,10.00,34.78,9.52,22.39,20.26
Property assessor,Executive secretary,34.2,90.0,0.00,66.67,25.00,33.33,25.00
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,37.04,8.96,18.52,16.86
Web developer,Insurance claims and policy processing clerk,19.4,80.1,52.50,23.68,24.36,38.09,28.81
Database administrator,Receptionist,30.8,89.1,65.00,60.71,22.06,62.86,48.99
Personal financial advisor,Mental health counselor,32.6,74.6,100.00,0.00,-2.50,50.00,48.75
Cost estimator,Executive secretary,17.7,90.0,2.50,54.17,23.44,28.33,21.69
Cost estimator,Insurance sales agent,17.7,54.9,5.00,0.00,-1.61,2.50,2.46
Cost estimator,Tax preparer,17.7,66.3,5.00,5.41,1.30,5.20,5.14
Cost estimator,Real estate broker,17.7,57.0,0.00,17.50,3.75,8.75,8.42
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,52.50,21.05,8.97,36.78,33.48
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,41.67,0.00,-1.72,20.83,20.47
Personal financial advisor,Real estate broker,32.6,57.0,55.00,10.00,-7.50,32.50,30.06
Lawyer,Public relations specialist,39.5,76.2,52.50,0.00,5.00,26.25,24.94
Materials engineer,Medical appliance technician,13.5,58.9,5.00,57.50,-6.25,31.25,29.30
Database administrator,Legal secretary,30.8,96.4,37.50,31.03,43.48,34.27,19.37
Cost estimator,Loan officer,17.7,51.6,2.50,2.56,-2.53,2.53,2.47
Chemical technician,Pharmacy technician,35.0,79.3,75.00,92.31,4.88,83.65,79.57
Chemical technician,Medical appliance technician,35.0,58.9,100.00,62.50,-5.88,81.25,76.47
Web developer,Receptionist,19.4,89.1,80.00,64.29,22.06,72.14,56.23
Chief executive,Compliance officer,30.6,51.8,35.00,0.00,17.50,17.50,14.44
Counter and rental clerk,File Clerk,38.7,76.0,68.75,64.00,4.88,66.38,63.14
Director,Editor,43.6,56.6,0.00,5.00,-2.50,2.50,2.44
Software quality tester,Loan interviewer,44.1,76.9,40.00,16.00,6.15,28.00,26.28
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,97.50,0.00,1.25,48.75,48.14
Counter and rental clerk,Postal service clerk,38.7,54.1,37.50,68.42,20.00,52.96,42.37
Food service manager,Social and human service assistant,46.7,75.3,87.50,30.00,-1.25,58.75,58.02
Actor,Artist,47.0,51.6,60.00,60.00,11.25,60.00,53.25
Computer systems manager,Executive secretary,27.7,90.0,20.00,79.17,39.06,49.58,30.21
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,81.48,0.00,3.39,40.74,39.36
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,25.00,1.25,12.50,12.34
Food service manager,Medical and health services manager,46.7,71.8,87.50,100.00,0.00,93.75,93.75
Personal financial advisor,Tax preparer,32.6,66.3,87.50,5.41,1.30,46.45,45.85
Computer systems manager,Loan officer,27.7,51.6,22.50,38.46,-2.53,30.48,29.71
Personal financial advisor,Fundraiser,32.6,74.9,10.00,0.00,-1.25,5.00,4.94
Database administrator,Loan officer,30.8,51.6,30.00,41.03,-3.80,35.51,34.16
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,37.04,0.00,-1.49,18.52,18.24
Software quality tester,Public relations specialist,44.1,76.2,12.50,30.00,13.75,21.25,18.33
Chemical technician,Medical assistant,35.0,88.8,85.71,85.71,6.12,85.71,80.47
Database administrator,Customer service representative,30.8,65.3,30.00,85.71,19.12,57.86,46.80
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,97.50,57.89,8.97,77.70,70.72
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,97.50,0.00,0.00,48.75,48.75
Database administrator,Advertising sales agent,30.8,52.7,30.00,23.08,0.00,26.54,26.54
Mechanical engineer,Filling machine operator,10.1,57.3,45.00,55.00,-2.50,50.00,48.75
Cutting worker,Filling machine operator,31.1,57.3,2.50,80.00,3.75,41.25,39.70
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,85.71,13.64,42.86,37.01
Counter and rental clerk,Cashier,38.7,69.8,12.50,86.11,17.31,49.31,40.77
Emergency medical technician,Veterinary technician,39.4,89.9,77.78,83.33,3.33,80.56,77.87
Computer programmer,Graphic designer,21.5,54.7,57.50,48.65,1.30,53.07,52.39
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,9.09,92.59,10.20,50.84,45.65
Computer systems manager,Legal secretary,27.7,96.4,45.00,27.59,44.93,36.29,19.99
Computer support specialist,Receptionist,26.2,89.1,57.50,57.14,32.35,57.32,38.78
Boiler operator,Filling machine operator,7.1,57.3,17.65,92.50,-2.70,55.07,53.59
Counter and rental clerk,Receptionist,38.7,89.1,68.75,35.71,45.45,52.23,28.49
Web developer,Loan interviewer,19.4,76.9,67.50,40.00,21.54,53.75,42.17
Dentist,Dental assistant,39.5,92.8,50.00,0.00,25.49,25.00,18.63
Lawyer,Real estate broker,39.5,57.0,67.50,35.00,1.25,51.25,50.61
Logistician,Loan officer,38.7,51.6,20.00,51.28,-13.92,35.64,30.68
Lawyer,Mental health counselor,39.5,74.6,92.50,2.50,-2.50,47.50,46.31
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,7.50,18.42,5.13,12.96,12.30
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,22.50,56.52,1.59,39.51,38.88
Mechanical engineer,Medical appliance technician,10.1,58.9,15.00,60.00,2.50,37.50,36.56
Surgeon,Surgical technologist,20.0,76.9,3.23,0.00,2.70,1.61,1.57
Electrical and electronics engineer,Medical scientist,11.6,51.8,84.85,100.00,0.00,92.42,92.42
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,95.00,1.25,97.50,96.28
Surgeon,Biological scientist,20.0,55.0,77.42,70.27,5.88,73.84,69.50
Director,Artist,43.6,51.6,32.50,57.50,0.00,45.00,45.00
Occupational health and safety specialist,Customer service representative,17.9,65.3,92.50,85.71,11.76,89.11,78.62
Computer support specialist,Public safety telecommunicator,26.2,78.2,0.00,94.74,7.69,47.37,43.72
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,91.30,6.35,95.65,89.58
Logistician,Paralegal,38.7,83.0,17.50,70.00,3.75,43.75,42.11
Postal service mail carrier,Postal service clerk,34.7,54.1,87.50,78.95,18.60,83.22,67.74
Printing press operator,Sewing machine operator,24.7,70.7,85.00,100.00,3.75,92.50,89.03
Web developer,Real estate broker,19.4,57.0,75.00,47.50,10.00,61.25,55.12
Construction manager,Real estate broker,10.6,57.0,97.50,50.00,0.00,73.75,73.75
