occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Training and development manager,Public relations manager,48.0,66.4,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Marketing manager,47.7,62.4,0.00,0.00,0.00,0.00,0.00
Project management specialist,Human resources manager,47.3,76.5,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Public relations manager,47.7,66.4,0.00,0.00,0.00,0.00,0.00
Management analyst,Human resources manager,46.6,76.5,5.00,0.00,7.50,2.50,2.31
Architectural and engineering manager,Marketing manager,12.8,62.4,32.50,0.00,1.25,16.25,16.05
Financial and investment analyst,Financial manager,43.9,56.2,2.50,0.00,2.50,1.25,1.22
Project management specialist,Human resources worker,47.3,76.5,0.00,0.00,0.00,0.00,0.00
Facilities manager,Human resources manager,23.4,76.5,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Training and development specialist,12.8,56.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Marketing specialist,48.0,61.7,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Administrative services manager,12.8,74.0,10.00,0.00,8.75,5.00,4.56
Architectural and engineering manager,Human resources manager,12.8,76.5,17.50,0.00,7.50,8.75,8.09
Management analyst,Human resources worker,46.6,76.5,12.50,0.00,6.25,6.25,5.86
Training and development manager,Human resources worker,48.0,76.5,0.00,0.00,0.00,0.00,0.00
Project management specialist,Operations research analyst,47.3,55.0,0.00,0.00,0.00,0.00,0.00
Project management specialist,Financial manager,47.3,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Human resources worker,33.1,76.5,0.00,0.00,0.00,0.00,0.00
Facilities manager,Marketing manager,23.4,62.4,0.00,0.00,0.00,0.00,0.00
Facilities manager,Administrative services manager,23.4,74.0,0.00,0.00,0.00,0.00,0.00
Sales manager,Administrative services manager,33.1,74.0,0.00,0.00,0.00,0.00,0.00
Management analyst,Administrative services manager,46.6,74.0,2.50,0.00,5.00,1.25,1.19
Purchasing manager,Human resources worker,47.7,76.5,0.00,0.00,0.00,0.00,0.00
Management analyst,Training and development specialist,46.6,56.7,0.00,0.00,2.50,0.00,0.00
Architectural and engineering manager,Public relations manager,12.8,66.4,27.50,0.00,5.00,13.75,13.06
Financial and investment analyst,Training and development specialist,43.9,56.7,20.00,0.00,7.50,10.00,9.25
Facilities manager,Public relations manager,23.4,66.4,0.00,0.00,0.00,0.00,0.00
Sales manager,Training and development specialist,33.1,56.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Administrative services manager,43.9,74.0,37.50,0.00,5.00,18.75,17.81
Architectural and engineering manager,Financial manager,12.8,56.2,30.00,0.00,1.25,15.00,14.81
Purchasing manager,Marketing specialist,47.7,61.7,0.00,0.00,0.00,0.00,0.00
Training and development manager,Financial manager,48.0,56.2,0.00,0.00,0.00,0.00,0.00
Sales manager,Advertising sales agent,33.1,52.7,0.00,0.00,0.00,0.00,0.00
Management analyst,Accountant,46.6,57.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources manager,19.1,76.5,0.00,0.00,0.00,0.00,0.00
Facilities manager,Social and community service manager,23.4,71.7,2.50,0.00,1.25,1.25,1.23
Purchasing manager,Administrative services manager,47.7,74.0,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Financial manager,19.1,56.2,5.00,2.50,3.75,3.75,3.61
Operation manager,Financial manager,37.1,56.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Human resources worker,19.1,76.5,0.00,0.00,0.00,0.00,0.00
Sales manager,Insurance sales agent,33.1,54.9,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Marketing specialist,12.8,61.7,7.50,0.00,7.50,3.75,3.47
Postsecondary teacher,Secondary school teacher,46.6,56.9,0.00,0.00,0.00,0.00,0.00
Facilities manager,Human resources worker,23.4,76.5,0.00,0.00,0.00,0.00,0.00
Software developer,Marketing specialist,20.2,61.7,15.00,0.00,2.50,7.50,7.31
Industrial production manager,Marketing manager,19.1,62.4,7.50,0.00,2.50,3.75,3.66
Facilities manager,Training and development specialist,23.4,56.7,0.00,2.50,1.25,1.25,1.23
Software developer,Operations research analyst,20.2,55.0,0.00,2.50,0.00,1.25,1.25
Web and digital interface designer,Marketing specialist,42.7,61.7,27.50,0.00,5.00,13.75,13.06
Information security analyst,Administrative services manager,19.3,74.0,15.00,0.00,7.50,7.50,6.94
Industrial production manager,Operations research analyst,19.1,55.0,0.00,60.00,-1.25,30.00,29.62
Facilities manager,Financial manager,23.4,56.2,0.00,2.50,0.00,1.25,1.25
Financial and investment analyst,Marketing manager,43.9,62.4,42.50,0.00,1.25,21.25,20.98
Industrial production manager,Public relations manager,19.1,66.4,5.00,0.00,3.75,2.50,2.41
Project management specialist,Public relations specialist,47.3,76.2,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Administrative services manager,19.1,74.0,0.00,0.00,0.00,0.00,0.00
Facilities manager,Marketing specialist,23.4,61.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Marketing specialist,43.9,61.7,42.50,0.00,2.50,21.25,20.72
First-line supervisor of non-retail sales workers,First-line supervisor of office and administrative support workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Operation manager,Marketing manager,37.1,62.4,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Training and development specialist,19.1,56.7,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Accountant,47.7,57.0,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Insurance underwriter,43.9,56.9,45.00,0.00,0.00,22.50,22.50
Financial and investment analyst,Public relations manager,43.9,66.4,45.00,0.00,2.50,22.50,21.94
Chemical engineer,Medical scientist,21.6,51.8,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources manager,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Human resources worker,12.8,76.5,10.00,0.00,8.75,5.00,4.56
Operation manager,Public relations manager,37.1,66.4,0.00,0.00,0.00,0.00,0.00
Training and development manager,Social and community service manager,48.0,71.7,0.00,0.00,0.00,0.00,0.00
Financial and investment analyst,Accountant,43.9,57.0,27.50,0.00,0.00,13.75,13.75
Financial and investment analyst,Human resources manager,43.9,76.5,47.50,0.00,0.00,23.75,23.75
Training and development manager,Insurance claims and policy processing clerk,48.0,80.1,0.00,0.00,0.00,0.00,0.00
Purchasing manager,Training and development specialist,47.7,56.7,0.00,0.00,0.00,0.00,0.00
Web developer,Graphic designer,19.4,54.7,0.00,8.11,1.30,4.05,4.00
Purchasing manager,Social and community service manager,47.7,71.7,0.00,0.00,0.00,0.00,0.00
Chemical engineer,Biological scientist,21.6,55.0,0.00,0.00,0.00,0.00,0.00
Dentist,Dental hygienist,39.5,95.7,0.00,0.00,0.00,0.00,0.00
Software quality tester,Operations research analyst,44.1,55.0,0.00,5.00,0.00,2.50,2.50
Web and digital interface designer,Graphic designer,42.7,54.7,0.00,0.00,-1.30,0.00,0.00
Information security analyst,Training and development specialist,19.3,56.7,0.00,0.00,0.00,0.00,0.00
Software developer,Graphic designer,20.2,54.7,0.00,2.70,0.00,1.35,1.35
Architectural and engineering manager,Social and community service manager,12.8,71.7,45.00,0.00,6.25,22.50,21.09
Web and digital interface designer,Operations research analyst,42.7,55.0,17.50,0.00,-2.50,8.75,8.53
First-line supervisor of non-retail sales workers,Supervisor of personal care and service workers,35.9,65.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Paralegal,39.5,83.0,0.00,0.00,0.00,0.00,0.00
Architectural and engineering manager,Operations research analyst,12.8,55.0,0.00,42.50,-2.50,21.25,20.72
Operation manager,Social and community service manager,37.1,71.7,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Social and community service manager,19.1,71.7,17.50,0.00,6.25,8.75,8.20
First-line supervisor of non-retail sales workers,Human resources worker,35.9,76.5,0.00,0.00,0.00,0.00,0.00
Property assessor,Insurance underwriter,34.2,56.9,0.00,0.00,0.00,0.00,0.00
Operation manager,Human resources worker,37.1,76.5,0.00,0.00,0.00,0.00,0.00
Computer systems analyst,Operations research analyst,37.8,55.0,0.00,2.50,0.00,1.25,1.25
Building cleaner,Housekeeping cleaner,38.7,88.4,0.00,0.00,-2.74,0.00,0.00
Postsecondary teacher,School psychologist,46.6,87.9,0.00,0.00,0.00,0.00,0.00
Industrial production manager,Accountant,19.1,57.0,0.00,10.00,-1.25,5.00,4.94
Food service manager,First-line supervisor of food preparation and serving workers,46.7,53.5,0.00,0.00,0.00,0.00,0.00
Facilities manager,Social and human service assistant,23.4,75.3,2.50,0.00,1.25,1.25,1.23
Chemical technician,Medical scientist,35.0,51.8,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,Order clerk,38.7,58.3,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Elementary and middle school teacher,46.6,78.6,0.00,0.00,0.00,0.00,0.00
Chemical technician,Biological scientist,35.0,55.0,0.00,0.00,0.00,0.00,0.00
Cost estimator,Accountant,17.7,57.0,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Teaching assistant,46.6,79.5,0.00,0.00,0.00,0.00,0.00
Food service manager,Food preparation worker,46.7,58.7,0.00,0.00,0.00,0.00,0.00
Operation manager,Accountant,37.1,57.0,0.00,2.50,-1.25,1.25,1.23
First-line supervisor of non-retail sales workers,Payroll and timekeeping clerk,35.9,88.2,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Insurance sales agent,35.9,54.9,0.00,0.00,0.00,0.00,0.00
Software developer,Advertising sales agent,20.2,52.7,32.50,3.85,9.09,18.17,16.52
First-line supervisor of retail sales workers,First-line supervisor of office and administrative support workers,44.6,65.8,5.56,0.00,-1.59,2.78,2.73
First-line supervisor of non-retail sales workers,Insurance claims and policy processing clerk,35.9,80.1,0.00,0.00,0.00,0.00,0.00
Cost estimator,Insurance underwriter,17.7,56.9,0.00,0.00,0.00,0.00,0.00
Materials engineer,Medical scientist,13.5,51.8,2.50,13.16,1.28,7.83,7.73
First-line supervisor of non-retail sales workers,Social and human service assistant,35.9,75.3,0.00,0.00,0.00,0.00,0.00
Property assessor,Accountant,34.2,57.0,0.00,0.00,0.00,0.00,0.00
Postsecondary teacher,Special education teacher,46.6,86.6,2.50,0.00,0.00,1.25,1.25
First-line supervisor of retail sales workers,Order clerk,44.6,58.3,0.00,0.00,0.00,0.00,0.00
Painter,Artist,10.4,51.6,5.71,0.00,1.33,2.86,2.82
Software developer,Accountant,20.2,57.0,15.00,0.00,2.50,7.50,7.31
Information security analyst,Insurance claims and policy processing clerk,19.3,80.1,10.00,0.00,2.56,5.00,4.87
Operation manager,Compliance officer,37.1,51.8,0.00,0.00,0.00,0.00,0.00
Chemists and materials scientist,Medical scientist,36.0,51.8,0.00,0.00,0.00,0.00,0.00
Materials engineer,Biological scientist,13.5,55.0,2.50,32.43,0.00,17.47,17.47
Web and digital interface designer,Advertising sales agent,42.7,52.7,30.00,0.00,6.06,15.00,14.09
Web and digital interface designer,Insurance claims and policy processing clerk,42.7,80.1,20.00,0.00,2.56,10.00,9.74
Property assessor,Tax preparer,34.2,66.3,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,Payroll and timekeeping clerk,38.7,88.2,0.00,8.70,0.00,4.35,4.35
First-line supervisor of non-retail sales workers,Advertising sales agent,35.9,52.7,0.00,3.85,1.85,1.92,1.89
First-line supervisor of non-retail sales workers,Order clerk,35.9,58.3,0.00,0.00,0.00,0.00,0.00
Operation manager,Public relations specialist,37.1,76.2,0.00,0.00,0.00,0.00,0.00
Property assessor,Real estate broker,34.2,57.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of non-retail sales workers,Customer service representative,35.9,65.3,0.00,3.57,1.79,1.79,1.75
Software developer,Insurance claims and policy processing clerk,20.2,80.1,12.50,0.00,2.56,6.25,6.09
Information security analyst,Insurance underwriter,19.3,56.9,12.50,0.00,5.00,6.25,5.94
Information security analyst,Accountant,19.3,57.0,20.00,0.00,5.00,10.00,9.50
Web developer,Advertising sales agent,19.4,52.7,32.50,0.00,9.09,16.25,14.77
Postsecondary teacher,Public relations specialist,46.6,76.2,20.00,0.00,7.50,10.00,9.25
Computer support specialist,Customer service representative,26.2,65.3,0.00,0.00,0.00,0.00,0.00
Software developer,Customer service representative,20.2,65.3,17.50,28.57,14.71,23.04,19.65
Chemists and materials scientist,Biological scientist,36.0,55.0,0.00,0.00,0.00,0.00,0.00
Surgeon,Medical scientist,20.0,51.8,3.23,5.26,1.45,4.24,4.18
Operation manager,Insurance underwriter,37.1,56.9,0.00,2.50,-1.25,1.25,1.23
Postsecondary teacher,Social and community service manager,46.6,71.7,17.50,0.00,8.75,8.75,7.98
Information security analyst,Payroll and timekeeping clerk,19.3,88.2,7.50,4.35,3.17,5.92,5.74
Electrical and electronic engineering technician,Medical appliance technician,11.6,58.9,77.50,32.50,0.00,55.00,55.00
Information security analyst,Executive secretary,19.3,90.0,2.50,4.17,3.12,3.33,3.23
Property assessor,Loan officer,34.2,51.6,0.00,2.56,0.00,1.28,1.28
Software developer,Insurance sales agent,20.2,54.9,50.00,0.00,4.84,25.00,23.79
Lawyer,Accountant,39.5,57.0,37.50,0.00,11.25,18.75,16.64
Information security analyst,Social and community service manager,19.3,71.7,52.50,0.00,3.75,26.25,25.27
Information security analyst,Public relations specialist,19.3,76.2,25.00,0.00,6.25,12.50,11.72
Software developer,Public relations specialist,20.2,76.2,20.00,0.00,6.25,10.00,9.38
Cook,Baker,39.8,65.5,20.00,47.50,12.50,33.75,29.53
First-line supervisor of retail sales workers,Payroll and timekeeping clerk,44.6,88.2,0.00,4.35,0.00,2.17,2.17
Postsecondary teacher,Social and human service assistant,46.6,75.3,5.00,0.00,0.00,2.50,2.50
Lawyer,Legal secretary,39.5,96.4,0.00,0.00,0.00,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Housekeeping cleaner,44.1,88.4,0.00,0.00,0.00,0.00,0.00
Chemical technician,Miscellaneous health technician,35.0,72.7,0.00,0.00,-2.04,0.00,0.00
Property assessor,Social and community service manager,34.2,71.7,2.50,0.00,1.25,1.25,1.23
Mechanical engineer,Biological scientist,10.1,55.0,12.50,75.68,0.00,44.09,44.09
Web developer,Customer service representative,19.4,65.3,30.00,32.14,20.59,31.07,24.67
Web and digital interface designer,Customer service representative,42.7,65.3,37.50,17.86,13.24,27.68,24.02
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,65.00,0.00,10.00,32.50,29.25
Personal financial advisor,Loan officer,32.6,51.6,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,0.00,0.00,0.00,0.00,0.00
Software quality tester,Customer service representative,44.1,65.3,0.00,7.14,1.47,3.57,3.52
Postsecondary teacher,Insurance underwriter,46.6,56.9,7.50,0.00,1.25,3.75,3.70
Web and digital interface designer,Social and community service manager,42.7,71.7,52.50,0.00,7.50,26.25,24.28
Software developer,Insurance underwriter,20.2,56.9,22.50,0.00,6.25,11.25,10.55
Property assessor,Insurance sales agent,34.2,54.9,0.00,0.00,0.00,0.00,0.00
Software quality tester,Graphic designer,44.1,54.7,0.00,2.70,-1.30,1.35,1.33
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,0.00,0.00,0.00,0.00,0.00
Chemical technician,Ophthalmic medical technician,35.0,73.7,17.86,72.73,25.64,45.29,33.68
Lawyer,Insurance underwriter,39.5,56.9,27.50,0.00,16.25,13.75,11.52
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,20.00,0.00,6.35,10.00,9.37
Database administrator,Executive secretary,30.8,90.0,2.50,16.67,7.81,9.58,8.83
Lawyer,Loan officer,39.5,51.6,40.00,0.00,17.72,20.00,16.46
Postsecondary teacher,Mental health counselor,46.6,74.6,20.00,0.00,6.25,10.00,9.38
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Order clerk,17.9,58.3,2.50,53.12,-4.17,27.81,26.65
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,20.00,0.00,3.23,10.00,9.68
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,0.00,32.14,4.69,16.07,15.32
Cost estimator,Graphic designer,17.7,54.7,0.00,16.22,-2.60,8.11,7.90
Web and digital interface designer,Insurance sales agent,42.7,54.9,60.00,0.00,3.23,30.00,29.03
Personal financial advisor,Insurance underwriter,32.6,56.9,0.00,0.00,0.00,0.00,0.00
Food service manager,Lodging manager,46.7,61.6,40.00,12.50,16.25,26.25,21.98
Software quality tester,Advertising sales agent,44.1,52.7,0.00,0.00,0.00,0.00,0.00
Software quality tester,Insurance underwriter,44.1,56.9,0.00,0.00,0.00,0.00,0.00
Printing press operator,Filling machine operator,24.7,57.3,85.00,2.50,2.50,43.75,42.66
Counter and rental clerk,Billing and posting clerk,38.7,91.4,0.00,0.00,0.00,0.00,0.00
Web developer,Public relations specialist,19.4,76.2,22.50,0.00,7.50,11.25,10.41
Web and digital interface designer,Public relations specialist,42.7,76.2,32.50,0.00,6.25,16.25,15.23
Photographer,Artist,48.5,51.6,42.50,30.00,5.00,36.25,34.44
Database administrator,Compliance officer,30.8,51.8,2.50,0.00,0.00,1.25,1.25
Chief executive,Executive secretary,30.6,90.0,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,0.00,3.85,1.61,1.92,1.89
Cost estimator,Advertising sales agent,17.7,52.7,2.50,0.00,3.03,1.25,1.21
Surgeon,Physician assistant,20.0,68.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of production and operating workers,First-line supervisor of office and administrative support workers,23.5,65.8,11.11,0.00,5.56,5.56,5.25
Web developer,Insurance sales agent,19.4,54.9,52.50,0.00,6.45,26.25,24.56
Cost estimator,Public relations specialist,17.7,76.2,2.50,0.00,2.50,1.25,1.22
Logistician,Compliance officer,38.7,51.8,0.00,5.00,-2.50,2.50,2.44
Mechanical engineer,Medical scientist,10.1,51.8,5.00,47.37,1.28,26.18,25.85
Occupational health and safety specialist,Advertising sales agent,17.9,52.7,12.50,0.00,3.03,6.25,6.06
Property assessor,Lodging manager,34.2,61.6,0.00,17.50,1.25,8.75,8.64
Software quality tester,Insurance sales agent,44.1,54.9,17.50,0.00,0.00,8.75,8.75
Wastewater treatment system operator,Filling machine operator,7.3,57.3,25.00,22.50,-7.50,23.75,21.97
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of food preparation and serving workers,44.1,53.5,4.55,92.50,-8.06,48.52,44.61
Computer systems manager,Compliance officer,27.7,51.8,2.50,0.00,0.00,1.25,1.25
Database administrator,File Clerk,30.8,76.0,12.50,0.00,1.54,6.25,6.15
First-line supervisor of retail sales workers,First-line supervisor of food preparation and serving workers,44.6,53.5,8.33,82.50,-2.63,45.42,44.22
Database administrator,Billing and posting clerk,30.8,91.4,7.50,0.00,1.59,3.75,3.69
Software quality tester,Payroll and timekeeping clerk,44.1,88.2,0.00,0.00,-1.59,0.00,0.00
Property assessor,Executive secretary,34.2,90.0,0.00,33.33,10.94,16.67,14.84
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,0.00,0.00,0.00,0.00,0.00
Web developer,Insurance claims and policy processing clerk,19.4,80.1,12.50,0.00,3.85,6.25,6.01
Database administrator,Receptionist,30.8,89.1,15.00,42.86,13.24,28.93,25.10
Personal financial advisor,Mental health counselor,32.6,74.6,2.50,0.00,0.00,1.25,1.25
Cost estimator,Executive secretary,17.7,90.0,0.00,12.50,4.69,6.25,5.96
Cost estimator,Insurance sales agent,17.7,54.9,7.50,0.00,1.61,3.75,3.69
Cost estimator,Tax preparer,17.7,66.3,0.00,0.00,1.30,0.00,0.00
Cost estimator,Real estate broker,17.7,57.0,0.00,0.00,0.00,0.00,0.00
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,0.00,0.00,0.00,0.00,0.00
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,19.44,0.00,5.17,9.72,9.22
Personal financial advisor,Real estate broker,32.6,57.0,0.00,5.00,0.00,2.50,2.50
Lawyer,Public relations specialist,39.5,76.2,37.50,0.00,17.50,18.75,15.47
Materials engineer,Medical appliance technician,13.5,58.9,0.00,30.00,1.25,15.00,14.81
Database administrator,Legal secretary,30.8,96.4,5.00,20.69,18.84,12.84,10.42
Cost estimator,Loan officer,17.7,51.6,0.00,2.56,1.27,1.28,1.27
Chemical technician,Pharmacy technician,35.0,79.3,0.00,92.31,2.44,46.15,45.03
Chemical technician,Medical appliance technician,35.0,58.9,57.14,42.50,1.47,49.82,49.09
Web developer,Receptionist,19.4,89.1,35.00,32.14,26.47,33.57,24.68
Chief executive,Compliance officer,30.6,51.8,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,File Clerk,38.7,76.0,43.75,8.00,-2.44,25.87,25.24
Director,Editor,43.6,56.6,0.00,0.00,0.00,0.00,0.00
Software quality tester,Loan interviewer,44.1,76.9,2.50,0.00,1.54,1.25,1.23
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,12.50,0.00,2.50,6.25,6.09
Counter and rental clerk,Postal service clerk,38.7,54.1,6.25,0.00,0.00,3.12,3.12
Food service manager,Social and human service assistant,46.7,75.3,55.00,0.00,11.25,27.50,24.41
Actor,Artist,47.0,51.6,0.00,47.50,-8.75,23.75,21.67
Computer systems manager,Executive secretary,27.7,90.0,7.50,12.50,6.25,10.00,9.38
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,18.52,0.00,3.39,9.26,8.95
First-line supervisor of security workers,Compliance officer,22.5,51.8,0.00,0.00,0.00,0.00,0.00
Food service manager,Medical and health services manager,46.7,71.8,70.00,45.00,5.00,57.50,54.62
Personal financial advisor,Tax preparer,32.6,66.3,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Loan officer,27.7,51.6,17.50,2.56,5.06,10.03,9.52
Personal financial advisor,Fundraiser,32.6,74.9,0.00,0.00,0.00,0.00,0.00
Database administrator,Loan officer,30.8,51.6,22.50,2.56,5.06,12.53,11.90
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,3.70,0.00,1.49,1.85,1.82
Software quality tester,Public relations specialist,44.1,76.2,0.00,0.00,0.00,0.00,0.00
Chemical technician,Medical assistant,35.0,88.8,0.00,42.86,4.08,21.43,20.55
Database administrator,Customer service representative,30.8,65.3,7.50,17.86,5.88,12.68,11.93
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,92.50,0.00,1.28,46.25,45.66
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,12.50,0.00,6.25,6.25,5.86
Database administrator,Advertising sales agent,30.8,52.7,15.00,7.69,6.06,11.35,10.66
Mechanical engineer,Filling machine operator,10.1,57.3,2.50,22.50,-2.50,12.50,12.19
Cutting worker,Filling machine operator,31.1,57.3,0.00,27.50,-6.25,13.75,12.89
Counter and rental clerk,Customer service representative,38.7,65.3,0.00,35.71,11.36,17.86,15.83
Counter and rental clerk,Cashier,38.7,69.8,0.00,0.00,0.00,0.00,0.00
Emergency medical technician,Veterinary technician,39.4,89.9,33.33,75.00,-3.33,54.17,52.36
Computer programmer,Graphic designer,21.5,54.7,7.50,13.51,7.79,10.51,9.69
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,4.55,0.00,0.00,2.27,2.27
Computer systems manager,Legal secretary,27.7,96.4,12.50,20.69,18.84,16.59,13.47
Computer support specialist,Receptionist,26.2,89.1,5.00,21.43,11.76,13.21,11.66
Boiler operator,Filling machine operator,7.1,57.3,2.94,25.00,1.35,13.97,13.78
Counter and rental clerk,Receptionist,38.7,89.1,43.75,0.00,2.27,21.88,21.38
Web developer,Loan interviewer,19.4,76.9,30.00,0.00,15.38,15.00,12.69
Dentist,Dental assistant,39.5,92.8,0.00,0.00,0.00,0.00,0.00
Lawyer,Real estate broker,39.5,57.0,50.00,12.50,5.00,31.25,29.69
Logistician,Loan officer,38.7,51.6,7.50,2.56,2.53,5.03,4.90
Lawyer,Mental health counselor,39.5,74.6,57.50,0.00,6.25,28.75,26.95
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,7.50,0.00,1.28,3.75,3.70
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,0.00,8.70,0.00,4.35,4.35
Mechanical engineer,Medical appliance technician,10.1,58.9,0.00,30.00,-1.25,15.00,14.81
Surgeon,Surgical technologist,20.0,76.9,0.00,0.00,0.00,0.00,0.00
Electrical and electronics engineer,Medical scientist,11.6,51.8,81.82,36.84,0.00,59.33,59.33
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,0.00,0.00,50.00,50.00
Surgeon,Biological scientist,20.0,55.0,38.71,48.65,2.94,43.68,42.39
Director,Artist,43.6,51.6,0.00,42.50,-12.50,21.25,18.59
Occupational health and safety specialist,Customer service representative,17.9,65.3,10.00,35.71,4.41,22.86,21.85
Computer support specialist,Public safety telecommunicator,26.2,78.2,0.00,13.16,1.28,6.58,6.49
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,90.00,4.35,6.35,47.17,44.18
Logistician,Paralegal,38.7,83.0,0.00,65.00,2.50,32.50,31.69
Postal service mail carrier,Postal service clerk,34.7,54.1,8.33,0.00,0.00,4.17,4.17
Printing press operator,Sewing machine operator,24.7,70.7,70.00,92.50,6.25,81.25,76.17
Web developer,Real estate broker,19.4,57.0,35.00,7.50,0.00,21.25,21.25
Construction manager,Real estate broker,10.6,57.0,42.50,7.50,15.00,25.00,21.25
Cutting worker,Sewing machine operator,31.1,70.7,0.00,45.00,-7.50,22.50,20.81
